t_ms,pwm,count
1700,150,-8615
1710,150,-8665
1720,150,-8720
1730,150,-8776
1740,150,-8831
1750,150,-8880
1760,150,-8936
1770,150,-8991
1780,150,-9046
1790,150,-9101
1800,150,-9151
1810,150,-9206
1820,150,-9262
1830,150,-9317
1840,150,-9367
1850,150,-9422
1860,150,-9477
1870,150,-9532
1880,150,-9582
1890,150,-9637
1900,150,-9692
1910,150,-9748
1920,150,-9797
1930,150,-9853
1940,150,-9908
1950,150,-9963
1960,150,-10018
1970,150,-10068
1980,150,-10123
1990,150,-10178
2000,0,-10234
2010,0,-10283
2020,0,-10338
2030,0,-10392
2040,0,-10445
2050,0,-10493
2060,0,-10546
2070,0,-10598
2080,0,-10649
2091,0,-10700
2100,0,-10746
2110,0,-10796
2120,0,-10846
2130,0,-10895
2140,0,-10940
2150,0,-10988
2160,0,-11036
2170,0,-11083
2180,0,-11126
2190,0,-11172
2200,0,-11219
2210,0,-11264
2220,0,-11305
2230,0,-11350
2240,0,-11394
2250,0,-11438
2260,0,-11482
2270,0,-11521
2280,0,-11564
2290,0,-11606
2300,0,-11648
2310,0,-11685
2320,0,-11726
2330,0,-11767
2340,0,-11807
2350,0,-11842
2360,0,-11882
2370,0,-11921
2380,0,-11959
2390,0,-11994
2400,0,-12031
2410,0,-12069
2420,0,-12106
2430,0,-12142
2440,0,-12175
2450,0,-12211
2460,0,-12246
2470,0,-12281
2480,0,-12312
2490,0,-12346
2500,0,-12380
2510,0,-12413
2520,0,-12443
2530,0,-12476
2540,0,-12508
2550,0,-12540
2560,0,-12569
2570,0,-12600
2580,0,-12631
2590,0,-12661
2600,0,-12691
2610,0,-12718
2620,0,-12747
2630,0,-12776
2640,0,-12805
2650,0,-12830
2660,0,-12858
2670,0,-12886
2680,0,-12913
2690,0,-12937
2700,0,-12964
2710,0,-12990
2720,0,-13016
2731,0,-13042
2740,0,-13064
2750,0,-13089
2760,0,-13114
2770,0,-13138
2780,0,-13159
2790,0,-13183
2800,0,-13206
2810,0,-13229
2820,0,-13249
2830,0,-13272
2840,0,-13294
2850,0,-13315
2860,0,-13334
2870,0,-13355
2880,0,-13376
2890,0,-13396
2900,0,-13416
2910,0,-13434
2920,0,-13453
2930,0,-13473
2940,0,-13491
2950,0,-13508
2960,0,-13526
2970,0,-13544
2980,0,-13562
2990,0,-13577
3000,0,-13594
3010,0,-13611
3020,0,-13627
3030,0,-13641
3040,0,-13657
3050,0,-13673
3060,0,-13688
3070,0,-13703
3080,0,-13716
3090,0,-13730
3100,0,-13744
3110,0,-13758
3120,0,-13770
3130,0,-13783
3140,0,-13796
3150,0,-13809
3160,0,-13820
3170,0,-13832
3180,0,-13844
3190,0,-13855
3200,0,-13866
3210,0,-13877
3220,0,-13887
3230,0,-13898
3240,0,-13908
3250,0,-13917
3260,0,-13927
3270,0,-13936
3280,0,-13946
3290,0,-13954
3300,0,-13962
3310,0,-13971
3320,0,-13979
3330,0,-13986
3340,0,-13994
3350,0,-14002
3360,0,-14009
3371,0,-14016
3380,0,-14022
3390,0,-14028
3400,0,-14035
3410,0,-14041
3420,0,-14046
3430,0,-14051
3440,0,-14057
3450,0,-14062
3460,0,-14066
3470,0,-14071
3480,0,-14075
3490,0,-14079
3500,0,-14082
3510,0,-14086
3520,0,-14090
3530,0,-14093
3540,0,-14096
3550,0,-14098
3560,0,-14101
3570,0,-14103
3580,0,-14105
3590,0,-14106
3600,0,-14108
3610,0,-14109
3620,0,-14110
3630,0,-14111
3640,0,-14112
3650,0,-14112
3660,0,-14112
3670,0,-14111
3680,0,-14111
3690,0,-14111
3700,0,-14110
3710,0,-14110
3720,0,-14110
3730,0,-14110
3740,0,-14110
3750,0,-14110
3760,0,-14110
3770,0,-14110
3780,0,-14110
3790,0,-14110
3800,0,-14110
3810,0,-14110
3820,0,-14110
3830,0,-14110
3840,0,-14110
3850,0,-14110
3860,0,-14110
3870,0,-14110
3880,0,-14110
3890,0,-14110
3900,0,-14110
3910,0,-14110
3920,0,-14110
3930,0,-14110
3940,0,-14110
3950,0,-14110
3960,0,-14110
3970,0,-14110
3980,0,-14110
3990,0,-14110
4000,150,-14110
4011,150,-14114
4020,150,-14124
4030,150,-14141
4040,150,-14163
4050,150,-14188
4060,150,-14213
4070,150,-14243
4080,150,-14275
4090,150,-14309
4100,150,-14342
4110,150,-14379
4120,150,-14419
4130,150,-14459
4140,150,-14496
4150,150,-14539
4160,150,-14582
4170,150,-14627
4180,150,-14672
4190,150,-14713
4200,150,-14760
4210,150,-14807
4220,150,-14855
4230,150,-14898
4240,150,-14947
4250,150,-14997
4260,150,-15046
4270,150,-15091
4280,150,-15142
4290,150,-15193
4300,150,-15243
4310,150,-15290
4320,150,-15341
4330,150,-15393
4340,150,-15445
4350,150,-15498
4360,150,-15545
4370,150,-15597
4380,150,-15650
4390,150,-15703
4400,150,-15751
4410,150,-15805
4420,150,-15858
4430,150,-15912
4440,150,-15961
4450,150,-16015
4460,150,-16069
4470,150,-16123
4480,150,-16172
4490,150,-16226
4500,150,-16281
4510,150,-16335
4520,150,-16389
4530,150,-16438
4540,150,-16493
4550,150,-16547
4560,150,-16602
4570,150,-16651
4580,150,-16706
4590,150,-16761
4600,150,-16815
4610,150,-16865
4620,150,-16919
4630,150,-16974
4640,150,-17029
4651,150,-17084
4660,150,-17133
4670,150,-17188
4680,150,-17243
4690,150,-17298
4700,150,-17348
4710,150,-17403
4720,150,-17457
4730,150,-17512
4740,150,-17562
4750,150,-17617
4760,150,-17672
4770,150,-17727
4780,150,-17777
4790,150,-17832
4800,150,-17886
4810,150,-17942
4820,150,-17997
4830,150,-18046
4840,150,-18101
4850,150,-18157
4860,150,-18212
4870,150,-18261
4880,150,-18316
4890,150,-18371
4900,150,-18427
4910,150,-18476
4920,150,-18531
4930,150,-18587
4940,150,-18642
4950,150,-18691
4960,150,-18747
4970,150,-18802
4980,150,-18857
4990,150,-18912
5000,150,-18962
5010,150,-19017
5020,150,-19072
5030,150,-19127
5040,150,-19177
5050,150,-19232
5060,150,-19287
5070,150,-19343
5080,150,-19392
5090,150,-19447
5100,150,-19503
5110,150,-19558
5120,150,-19607
5130,150,-19663
5140,150,-19718
5150,150,-19773
5160,150,-19828
5170,150,-19878
5180,150,-19933
5190,150,-19988
5200,150,-20043
5210,150,-20093
5220,150,-20148
5230,150,-20203
5240,150,-20258
5250,150,-20308
5260,150,-20363
5270,150,-20418
5280,150,-20474
5291,150,-20529
5300,150,-20579
5310,150,-20634
5320,150,-20689
5330,150,-20744
5340,150,-20794
5350,150,-20849
5360,150,-20904
5370,150,-20959
5380,150,-21009
5390,150,-21064
5400,150,-21119
5410,150,-21175
5420,150,-21224
5430,150,-21280
5440,150,-21335
5450,150,-21390
5460,150,-21445
5470,150,-21495
5480,150,-21550
5490,150,-21605
5500,150,-21660
5510,150,-21710
5520,150,-21765
5530,150,-21820
5540,150,-21876
5550,150,-21925
5560,150,-21980
5570,150,-22036
5580,150,-22091
5590,150,-22141
5600,150,-22196
5610,150,-22251
5620,150,-22306
5630,150,-22361
5640,150,-22411
5650,150,-22466
5660,150,-22522
5670,150,-22577
5680,150,-22626
5690,150,-22682
5700,150,-22737
5710,150,-22792
5720,150,-22842
5730,150,-22897
5740,150,-22952
5750,150,-23007
5760,150,-23057
5770,150,-23112
5780,150,-23167
5790,150,-23223
5800,150,-23278
5810,150,-23328
5820,150,-23383
5830,150,-23438
5840,150,-23493
5850,150,-23543
5860,150,-23598
5870,150,-23653
5880,150,-23709
5890,150,-23758
5900,150,-23813
5910,150,-23869
5920,150,-23924
5931,150,-23979
5940,150,-24029
5950,150,-24084
5960,150,-24139
5970,150,-24194
5980,150,-24244
5990,150,-24299
6000,0,-24354
6010,0,-24410
6020,0,-24459
6030,0,-24513
6040,0,-24566
6050,0,-24619
6060,0,-24667
6070,0,-24719
6080,0,-24771
6090,0,-24822
6100,0,-24873
6110,0,-24918
6120,0,-24968
6130,0,-25017
6140,0,-25066
6150,0,-25110
6160,0,-25158
6170,0,-25205
6180,0,-25252
6190,0,-25294
6200,0,-25341
6210,0,-25387
6220,0,-25432
6230,0,-25472
6240,0,-25517
6250,0,-25561
6260,0,-25605
6270,0,-25648
6280,0,-25687
6290,0,-25729
6300,0,-25771
6310,0,-25813
6320,0,-25850
6330,0,-25891
6340,0,-25931
6350,0,-25971
6360,0,-26007
6370,0,-26046
6380,0,-26084
6390,0,-26123
6400,0,-26157
6410,0,-26195
6420,0,-26232
6430,0,-26269
6440,0,-26305
6450,0,-26337
6460,0,-26373
6470,0,-26408
6480,0,-26443
6490,0,-26474
6500,0,-26508
6510,0,-26542
6520,0,-26575
6530,0,-26605
6540,0,-26637
6550,0,-26670
6560,0,-26701
6571,0,-26733
6580,0,-26761
6590,0,-26792
6600,0,-26822
6610,0,-26852
6620,0,-26879
6630,0,-26908
6640,0,-26937
6650,0,-26966
6660,0,-26991
6670,0,-27019
6680,0,-27046
6690,0,-27074
6700,0,-27098
6710,0,-27124
6720,0,-27151
6730,0,-27176
6740,0,-27202
6750,0,-27224
6760,0,-27249
6770,0,-27274
6780,0,-27298
6790,0,-27319
6800,0,-27343
6810,0,-27366
6820,0,-27389
6830,0,-27409
6840,0,-27431
6850,0,-27453
6860,0,-27475
6870,0,-27494
6880,0,-27515
6890,0,-27536
6900,0,-27556
6910,0,-27576
6920,0,-27594
6930,0,-27613
6940,0,-27633
6950,0,-27651
6960,0,-27668
6970,0,-27686
6980,0,-27704
6990,0,-27722
7000,0,-27737
7010,0,-27754
7020,0,-27771
7030,0,-27788
7040,0,-27802
7050,0,-27818
7060,0,-27834
7070,0,-27849
7080,0,-27864
7090,0,-27877
7100,0,-27892
7110,0,-27906
7120,0,-27920
7130,0,-27932
7140,0,-27946
7150,0,-27959
7160,0,-27972
7170,0,-27983
7180,0,-27995
7190,0,-28008
7200,0,-28019
7211,0,-28031
7220,0,-28041
7230,0,-28052
7240,0,-28063
7250,0,-28073
7260,0,-28082
7270,0,-28092
7280,0,-28102
7290,0,-28112
7300,0,-28120
7310,0,-28129
7320,0,-28137
7330,0,-28146
7340,0,-28153
7350,0,-28161
7360,0,-28169
7370,0,-28177
7380,0,-28184
7390,0,-28190
7400,0,-28197
7410,0,-28203
7420,0,-28210
7430,0,-28215
7440,0,-28221
7450,0,-28226
7460,0,-28232
7470,0,-28236
7480,0,-28241
7490,0,-28246
7500,0,-28250
7510,0,-28254
7520,0,-28258
7530,0,-28261
7540,0,-28265
7550,0,-28268
7560,0,-28270
7570,0,-28273
7580,0,-28276
7590,0,-28278
7600,0,-28280
7610,0,-28282
7620,0,-28283
7630,0,-28284
7640,0,-28285
7650,0,-28286
7660,0,-28287
7670,0,-28288
7680,0,-28288
7690,0,-28287
7700,0,-28287
7710,0,-28287
7720,0,-28286
7730,0,-28286
7740,0,-28286
7750,0,-28286
7760,0,-28286
7770,0,-28286
7780,0,-28286
7790,0,-28286
7800,0,-28286
7810,0,-28286
7820,0,-28286
7830,0,-28286
7840,0,-28286
7851,0,-28286
7860,0,-28286
7870,0,-28286
7880,0,-28286
7890,0,-28286
7900,0,-28286
7910,0,-28286
7920,0,-28286
7930,0,-28286
7940,0,-28286
7950,0,-28286
7960,0,-28286
7970,0,-28286
7980,0,-28286
7990,0,-28286
8000,150,-28286
8010,150,-28289
8020,150,-28300
8030,150,-28315
8040,150,-28337
8050,150,-28361
8060,150,-28389
8070,150,-28416
8080,150,-28448
8090,150,-28483
8100,150,-28519
8110,150,-28553
8120,150,-28592
8130,150,-28632
8140,150,-28674
8150,150,-28712
8160,150,-28756
8170,150,-28800
8180,150,-28845
8190,150,-28891
8200,150,-28933
8210,150,-28981
8220,150,-29029
8230,150,-29077
8240,150,-29121
8250,150,-29170
8260,150,-29220
8270,150,-29270
8280,150,-29316
8290,150,-29367
8300,150,-29418
8310,150,-29469
8320,150,-29516
8330,150,-29568
8340,150,-29620
8350,150,-29672
8360,150,-29725
8370,150,-29772
8380,150,-29826
8390,150,-29879
8400,150,-29932
8410,150,-29980
8420,150,-30033
8430,150,-30087
8440,150,-30140
8450,150,-30188
8460,150,-30242
8470,150,-30296
8480,150,-30350
8491,150,-30403
8500,150,-30452
8510,150,-30506
8520,150,-30560
8530,150,-30614
8540,150,-30663
8550,150,-30717
8560,150,-30772
8570,150,-30826
8580,150,-30875
8590,150,-30930
8600,150,-30984
8610,150,-31039
8620,150,-31088
8630,150,-31143
8640,150,-31197
8650,150,-31252
8660,150,-31307
8670,150,-31356
8680,150,-31411
8690,150,-31466
8700,150,-31521
8710,150,-31570
8720,150,-31625
8730,150,-31680
8740,150,-31736
8750,150,-31785
8760,150,-31840
8770,150,-31895
8780,150,-31950
8790,150,-31999
8800,150,-32055
8810,150,-32110
8820,150,-32165
8830,150,-32220
8840,150,-32269
8850,150,-32325
8860,150,-32380
8870,150,-32435
8880,150,-32485
8890,150,-32540
8900,150,-32595
8910,150,-32650
8920,150,-32700
8930,150,-32755
8940,150,-32810
8950,150,-32865
8960,150,-32915
8970,150,-32970
8980,150,-33025
8990,150,-33081
9000,150,-33136
9010,150,-33186
9020,150,-33241
9030,150,-33296
9040,150,-33351
9050,150,-33401
9060,150,-33456
9070,150,-33511
9080,150,-33567
9090,150,-33617
9100,150,-33672
9110,150,-33727
9120,150,-33782
9131,150,-33838
9140,150,-33887
9150,150,-33943
9160,150,-33998
9170,150,-34053
9180,150,-34103
9190,150,-34158
9200,150,-34214
9210,150,-34269
9220,150,-34319
9230,150,-34374
9240,150,-34429
9250,150,-34484
9260,150,-34534
9270,150,-34590
9280,150,-34645
9290,150,-34700
9300,150,-34755
9310,150,-34805
9320,150,-34861
9330,150,-34916
9340,150,-34971
9350,150,-35021
9360,150,-35076
9370,150,-35132
9380,150,-35187
9390,150,-35236
9400,150,-35292
9410,150,-35347
9420,150,-35403
9430,150,-35452
9440,150,-35508
9450,150,-35563
9460,150,-35618
9470,150,-35673
9480,150,-35723
9490,150,-35779
9500,150,-35834
9510,150,-35889
9520,150,-35939
9530,150,-35994
9540,150,-36050
9550,150,-36105
9560,150,-36155
9570,150,-36210
9580,150,-36265
9590,150,-36321
9600,150,-36371
9610,150,-36426
9620,150,-36481
9630,150,-36536
9640,150,-36592
9650,150,-36641
9660,150,-36697
9670,150,-36752
9680,150,-36807
9690,150,-36857
9700,150,-36912
9710,150,-36968
9720,150,-37023
9730,150,-37073
9740,150,-37128
9750,150,-37183
9760,150,-37239
9771,150,-37294
9780,150,-37344
9790,150,-37399
9800,150,-37454
9810,150,-37509
9820,150,-37559
9830,150,-37615
9840,150,-37670
9850,150,-37725
9860,150,-37775
9870,150,-37830
9880,150,-37885
9890,150,-37941
9900,150,-37990
9910,150,-38046
9920,150,-38101
9930,150,-38156
9940,150,-38212
9950,150,-38262
9960,150,-38317
9970,150,-38372
9980,150,-38427
9990,150,-38477
10000,0,-38532
10010,0,-38588
10020,0,-38642
10030,0,-38691
10040,0,-38745
10050,0,-38797
10060,0,-38850
10070,0,-38897
10080,0,-38949
10090,0,-39000
10100,0,-39051
10110,0,-39102
10120,0,-39147
10130,0,-39196
10140,0,-39245
10150,0,-39294
10160,0,-39337
10170,0,-39385
10180,0,-39432
10190,0,-39479
10200,0,-39521
10210,0,-39567
10220,0,-39612
10230,0,-39657
10240,0,-39697
10250,0,-39742
10260,0,-39785
10270,0,-39829
10280,0,-39872
10290,0,-39910
10300,0,-39952
10310,0,-39994
10320,0,-40035
10330,0,-40072
10340,0,-40113
10350,0,-40153
10360,0,-40192
10370,0,-40228
10380,0,-40267
10390,0,-40305
10400,0,-40343
10411,0,-40381
10420,0,-40415
10430,0,-40451
10440,0,-40488
10450,0,-40524
10460,0,-40556
10470,0,-40592
10480,0,-40627
10490,0,-40661
10500,0,-40692
10510,0,-40726
10520,0,-40759
10530,0,-40793
10540,0,-40822
10550,0,-40854
10560,0,-40886
10570,0,-40918
10580,0,-40949
10590,0,-40977
10600,0,-41008
10610,0,-41038
10620,0,-41068
10630,0,-41094
10640,0,-41123
10650,0,-41152
10660,0,-41181
10670,0,-41206
10680,0,-41234
10690,0,-41261
10700,0,-41288
10710,0,-41312
10720,0,-41339
10730,0,-41365
10740,0,-41390
10750,0,-41416
10760,0,-41438
10770,0,-41463
10780,0,-41488
10790,0,-41512
10800,0,-41533
10810,0,-41557
10820,0,-41580
10830,0,-41602
10840,0,-41623
10850,0,-41645
10860,0,-41667
10870,0,-41688
10880,0,-41707
10890,0,-41728
10900,0,-41749
10910,0,-41769
10920,0,-41789
10930,0,-41807
10940,0,-41826
10950,0,-41845
10960,0,-41864
10970,0,-41881
10980,0,-41899
10990,0,-41917
11000,0,-41934
11010,0,-41950
11020,0,-41967
11030,0,-41984
11040,0,-42000
11051,0,-42017
11060,0,-42031
11070,0,-42046
11080,0,-42062
11090,0,-42077
11100,0,-42090
11110,0,-42105
11120,0,-42119
11130,0,-42133
11140,0,-42145
11150,0,-42159
11160,0,-42172
11170,0,-42185
11180,0,-42196
11190,0,-42208
11200,0,-42220
11210,0,-42232
11220,0,-42244
11230,0,-42254
11240,0,-42265
11250,0,-42276
11260,0,-42286
11270,0,-42295
11280,0,-42305
11290,0,-42315
11300,0,-42325
11310,0,-42333
11320,0,-42342
11330,0,-42351
11340,0,-42359
11350,0,-42367
11360,0,-42375
11370,0,-42383
11380,0,-42390
11390,0,-42398
11400,0,-42404
11410,0,-42411
11420,0,-42417
11430,0,-42424
11440,0,-42429
11450,0,-42435
11460,0,-42441
11470,0,-42446
11480,0,-42451
11490,0,-42456
11500,0,-42460
11510,0,-42465
11520,0,-42469
11530,0,-42473
11540,0,-42476
11550,0,-42480
11560,0,-42483
11570,0,-42486
11580,0,-42489
11590,0,-42491
11600,0,-42494
11610,0,-42496
11620,0,-42498
11630,0,-42499
11640,0,-42501
11650,0,-42502
11660,0,-42503
11670,0,-42503
11680,0,-42504
11691,0,-42505
11700,0,-42505
11710,0,-42505
11720,0,-42505
11730,0,-42505
11740,0,-42505
11750,0,-42505
11760,0,-42505
11770,0,-42505
11780,0,-42505
11790,0,-42505
11800,0,-42505
11810,0,-42505
11820,0,-42505
11830,0,-42505
11840,0,-42505
11850,0,-42505
11860,0,-42505
11870,0,-42505
11880,0,-42505
11890,0,-42505
11900,0,-42505
11910,0,-42505
11920,0,-42505
11930,0,-42505
11940,0,-42505
11950,0,-42505
11960,0,-42505
11970,0,-42505
11980,0,-42505
11990,0,-42505
12000,150,-42505
12010,150,-42509
12020,150,-42522
12030,150,-42540
12040,150,-42560
12050,150,-42586
12060,150,-42614
12070,150,-42644
12080,150,-42674
12090,150,-42709
12100,150,-42745
12110,150,-42783
12120,150,-42819
12130,150,-42859
12140,150,-42901
12150,150,-42944
12160,150,-42983
12170,150,-43028
12180,150,-43074
12190,150,-43120
12200,150,-43167
12210,150,-43210
12220,150,-43258
12230,150,-43306
12240,150,-43356
12250,150,-43400
12260,150,-43450
12270,150,-43500
12280,150,-43551
12290,150,-43597
12300,150,-43648
12310,150,-43700
12320,150,-43752
12331,150,-43804
12340,150,-43851
12350,150,-43903
12360,150,-43956
12370,150,-44009
12380,150,-44057
12390,150,-44110
12400,150,-44163
12410,150,-44217
12420,150,-44265
12430,150,-44319
12440,150,-44373
12450,150,-44426
12460,150,-44475
12470,150,-44529
12480,150,-44583
12490,150,-44637
12500,150,-44691
12510,150,-44740
12520,150,-44795
12530,150,-44849
12540,150,-44904
12550,150,-44953
12560,150,-45008
12570,150,-45062
12580,150,-45117
12590,150,-45166
12600,150,-45221
12610,150,-45276
12620,150,-45331
12630,150,-45380
12640,150,-45435
12650,150,-45490
12660,150,-45545
12670,150,-45600
12680,150,-45649
12690,150,-45704
12700,150,-45759
12710,150,-45814
12720,150,-45864
12730,150,-45919
12740,150,-45974
12750,150,-46029
12760,150,-46079
12770,150,-46134
12780,150,-46189
12790,150,-46244
12800,150,-46294
12810,150,-46349
12820,150,-46404
12830,150,-46459
12840,150,-46514
12850,150,-46564
12860,150,-46619
12870,150,-46674
12880,150,-46729
12890,150,-46779
12900,150,-46834
12910,150,-46890
12920,150,-46945
12930,150,-46995
12940,150,-47050
12950,150,-47105
12960,150,-47160
12971,150,-47216
12980,150,-47265
12990,150,-47320
13000,150,-47376
13010,150,-47431
13020,150,-47481
13030,150,-47536
13040,150,-47591
13050,150,-47646
13060,150,-47696
13070,150,-47751
13080,150,-47807
13090,150,-47862
13100,150,-47912
13110,150,-47967
13120,150,-48022
13130,150,-48078
13140,150,-48133
13150,150,-48183
13160,150,-48238
13170,150,-48293
13180,150,-48348
13190,150,-48398
13200,150,-48453
13210,150,-48509
13220,150,-48564
13230,150,-48614
13240,150,-48669
13250,150,-48724
13260,150,-48780
13270,150,-48829
13280,150,-48885
13290,150,-48940
13300,150,-48995
13310,150,-49051
13320,150,-49100
13330,150,-49155
13340,150,-49211
13350,150,-49266
13360,150,-49316
13370,150,-49371
13380,150,-49427
13390,150,-49482
13400,150,-49532
13410,150,-49587
13420,150,-49642
13430,150,-49697
13440,150,-49747
13450,150,-49802
13460,150,-49858
13470,150,-49913
13480,150,-49968
13490,150,-50018
13500,150,-50073
13510,150,-50129
13520,150,-50184
13530,150,-50234
13540,150,-50289
13550,150,-50344
13560,150,-50400
13570,150,-50449
13580,150,-50505
13590,150,-50560
13600,150,-50615
13611,150,-50671
13620,150,-50720
13630,150,-50776
13640,150,-50831
13650,150,-50886
13660,150,-50936
13670,150,-50991
13680,150,-51047
13690,150,-51102
13700,150,-51152
13710,150,-51207
13720,150,-51262
13730,150,-51317
13740,150,-51367
13750,150,-51422
13760,150,-51478
13770,150,-51533
13780,150,-51588
13790,150,-51638
13800,150,-51693
13810,150,-51749
13820,150,-51804
13830,150,-51854
13840,150,-51909
13850,150,-51964
13860,150,-52020
13870,150,-52069
13880,150,-52125
13890,150,-52180
13900,150,-52235
13910,150,-52285
13920,150,-52340
13930,150,-52396
13940,150,-52451
13950,150,-52506
13960,150,-52556
13970,150,-52611
13980,150,-52667
13990,150,-52722
14000,0,-52772
14010,0,-52827
14020,0,-52881
14030,0,-52935
14040,0,-52983
14050,0,-53037
14060,0,-53089
14070,0,-53141
14080,0,-53188
14090,0,-53239
14100,0,-53290
14110,0,-53340
14120,0,-53390
14130,0,-53435
14140,0,-53483
14150,0,-53532
14160,0,-53580
14170,0,-53623
14180,0,-53670
14190,0,-53717
14200,0,-53763
14210,0,-53804
14220,0,-53850
14230,0,-53895
14240,0,-53939
14251,0,-53984
14260,0,-54023
14270,0,-54066
14280,0,-54109
14290,0,-54152
14300,0,-54190
14310,0,-54231
14320,0,-54272
14330,0,-54313
14340,0,-54350
14350,0,-54390
14360,0,-54429
14370,0,-54468
14380,0,-54503
14390,0,-54542
14400,0,-54580
14410,0,-54617
14420,0,-54654
14430,0,-54687
14440,0,-54724
14450,0,-54760
14460,0,-54795
14470,0,-54827
14480,0,-54862
14490,0,-54897
14500,0,-54931
14510,0,-54961
14520,0,-54994
14530,0,-55027
14540,0,-55060
14550,0,-55089
14560,0,-55121
14570,0,-55152
14580,0,-55183
14590,0,-55214
14600,0,-55241
14610,0,-55272
14620,0,-55301
14630,0,-55330
14640,0,-55357
14650,0,-55385
14660,0,-55414
14670,0,-55442
14680,0,-55466
14690,0,-55494
14700,0,-55520
14710,0,-55547
14720,0,-55571
14730,0,-55597
14740,0,-55622
14750,0,-55647
14760,0,-55672
14770,0,-55694
14780,0,-55719
14790,0,-55742
14800,0,-55766
14810,0,-55787
14820,0,-55810
14830,0,-55833
14840,0,-55855
14850,0,-55875
14860,0,-55896
14870,0,-55918
14880,0,-55939
14891,0,-55959
14900,0,-55978
14910,0,-55998
14920,0,-56018
14930,0,-56037
14940,0,-56055
14950,0,-56073
14960,0,-56092
14970,0,-56110
14980,0,-56126
14990,0,-56144
15000,0,-56162
15010,0,-56179
15020,0,-56194
15030,0,-56211
15040,0,-56227
15050,0,-56243
15060,0,-56258
15070,0,-56272
15080,0,-56287
15090,0,-56302
15100,0,-56317
15110,0,-56330
15120,0,-56344
15130,0,-56357
15140,0,-56371
15150,0,-56383
15160,0,-56396
15170,0,-56409
15180,0,-56421
15190,0,-56432
15200,0,-56444
15210,0,-56455
15220,0,-56467
15230,0,-56478
15240,0,-56487
15250,0,-56498
15260,0,-56508
15270,0,-56518
15280,0,-56527
15290,0,-56537
15300,0,-56546
15310,0,-56555
15320,0,-56563
15330,0,-56572
15340,0,-56580
15350,0,-56588
15360,0,-56595
15370,0,-56603
15380,0,-56610
15390,0,-56617
15400,0,-56624
15410,0,-56630
15420,0,-56636
15430,0,-56642
15440,0,-56648
15450,0,-56653
15460,0,-56658
15470,0,-56664
15480,0,-56669
15490,0,-56673
15500,0,-56677
15510,0,-56681
15520,0,-56685
15531,0,-56689
15540,0,-56692
15550,0,-56695
15560,0,-56699
15570,0,-56701
15580,0,-56704
15590,0,-56706
15600,0,-56708
15610,0,-56710
15620,0,-56711
15630,0,-56713
15640,0,-56714
15650,0,-56715
15660,0,-56715
