t_ms,pwm,count
0,150,0
10,150,-5
20,150,-18
30,150,-37
40,150,-60
50,150,-83
60,150,-111
70,150,-142
80,150,-175
90,150,-207
100,150,-243
110,150,-282
120,150,-321
130,150,-358
140,150,-400
150,150,-443
160,150,-487
171,150,-532
180,150,-573
190,150,-619
200,150,-666
210,150,-714
220,150,-757
230,150,-806
240,150,-855
250,150,-905
260,150,-950
270,150,-1001
280,150,-1052
290,150,-1103
300,150,-1149
310,150,-1201
320,150,-1253
330,150,-1305
340,150,-1358
350,150,-1405
360,150,-1458
370,150,-1511
380,150,-1564
390,150,-1612
400,150,-1666
410,150,-1720
420,150,-1774
430,150,-1823
440,150,-1877
450,150,-1931
460,150,-1986
470,150,-2035
480,150,-2089
490,150,-2144
500,150,-2199
510,150,-2253
520,150,-2303
530,150,-2357
540,150,-2412
550,150,-2467
560,150,-2516
570,150,-2571
580,150,-2626
590,150,-2681
600,150,-2731
610,150,-2786
620,150,-2841
630,150,-2896
640,150,-2946
650,150,-3001
660,150,-3056
670,150,-3111
680,150,-3166
690,150,-3216
700,150,-3271
710,150,-3326
720,150,-3382
730,150,-3431
740,150,-3487
750,150,-3542
760,150,-3597
770,150,-3647
780,150,-3702
790,150,-3758
800,150,-3813
811,150,-3868
820,150,-3918
830,150,-3973
840,150,-4029
850,150,-4084
860,150,-4134
870,150,-4189
880,150,-4244
890,150,-4300
900,150,-4350
910,150,-4405
920,150,-4460
930,150,-4516
940,150,-4566
950,150,-4621
960,150,-4676
970,150,-4732
980,150,-4787
990,150,-4837
1000,150,-4892
1010,150,-4948
1020,150,-5003
1030,150,-5053
1040,150,-5108
1050,150,-5164
1060,150,-5219
1070,150,-5269
1080,150,-5324
1090,150,-5380
1100,150,-5435
1110,150,-5485
1120,150,-5540
1130,150,-5596
1140,150,-5651
1150,150,-5707
1160,150,-5757
1170,150,-5812
1180,150,-5867
1190,150,-5923
1200,150,-5973
1210,150,-6028
1220,150,-6083
1230,150,-6139
1240,150,-6189
1250,150,-6244
1260,150,-6300
1270,150,-6355
1280,150,-6405
1290,150,-6460
1300,150,-6516
1310,150,-6571
1320,150,-6626
1330,150,-6676
1340,150,-6732
1350,150,-6787
1360,150,-6843
1370,150,-6892
1380,150,-6948
1390,150,-7003
1400,150,-7058
1410,150,-7108
1420,150,-7164
1430,150,-7219
1440,150,-7275
1451,150,-7330
1460,150,-7380
1470,150,-7435
1480,150,-7491
1490,150,-7546
1500,150,-7596
1510,150,-7651
1520,150,-7707
1530,150,-7762
1540,150,-7812
1550,150,-7867
1560,150,-7923
1570,150,-7978
1580,150,-8028
1590,150,-8084
1600,150,-8139
1610,150,-8195
1620,150,-8250
1630,150,-8300
1640,150,-8355
1650,150,-8410
1660,150,-8466
1670,150,-8516
1680,150,-8571
1690,150,-8627
1700,150,-8682
1710,150,-8732
1720,150,-8787
1730,150,-8843
1740,150,-8898
1750,150,-8948
1760,150,-9003
1770,150,-9059
1780,150,-9114
1790,150,-9170
1800,150,-9219
1810,150,-9275
1820,150,-9330
1830,150,-9386
1840,150,-9436
1850,150,-9491
1860,150,-9547
1870,150,-9602
1880,150,-9652
1890,150,-9707
1900,150,-9763
1910,150,-9818
1920,150,-9868
1930,150,-9924
1940,150,-9979
1950,150,-10034
1960,150,-10090
1970,150,-10140
1980,150,-10195
1990,150,-10251
2000,0,-10306
2010,0,-10356
2020,0,-10411
2030,0,-10465
2040,0,-10518
2050,0,-10567
2060,0,-10619
2070,0,-10672
2080,0,-10724
2091,0,-10775
2100,0,-10821
2110,0,-10872
2120,0,-10922
2130,0,-10971
2140,0,-11016
2150,0,-11065
2160,0,-11113
2170,0,-11161
2180,0,-11204
2190,0,-11251
2200,0,-11297
2210,0,-11344
2220,0,-11385
2230,0,-11430
2240,0,-11475
2250,0,-11520
2260,0,-11564
2270,0,-11603
2280,0,-11646
2290,0,-11689
2300,0,-11731
2310,0,-11769
2320,0,-11811
2330,0,-11852
2340,0,-11893
2350,0,-11929
2360,0,-11969
2370,0,-12009
2380,0,-12048
2390,0,-12083
2400,0,-12121
2410,0,-12159
2420,0,-12197
2430,0,-12234
2440,0,-12268
2450,0,-12304
2460,0,-12340
2470,0,-12376
2480,0,-12408
2490,0,-12443
2500,0,-12477
2510,0,-12511
2520,0,-12542
2530,0,-12575
2540,0,-12608
2550,0,-12641
2560,0,-12670
2570,0,-12702
2580,0,-12734
2590,0,-12765
2600,0,-12796
2610,0,-12824
2620,0,-12854
2630,0,-12884
2640,0,-12913
2650,0,-12940
2660,0,-12969
2670,0,-12997
2680,0,-13025
2690,0,-13050
2700,0,-13078
2710,0,-13105
2720,0,-13132
2731,0,-13158
2740,0,-13182
2750,0,-13207
2760,0,-13233
2770,0,-13258
2780,0,-13280
2790,0,-13305
2800,0,-13329
2810,0,-13353
2820,0,-13374
2830,0,-13397
2840,0,-13420
2850,0,-13443
2860,0,-13463
2870,0,-13485
2880,0,-13507
2890,0,-13528
2900,0,-13549
2910,0,-13568
2920,0,-13588
2930,0,-13608
2940,0,-13628
2950,0,-13646
2960,0,-13665
2970,0,-13684
2980,0,-13703
2990,0,-13719
3000,0,-13737
3010,0,-13755
3020,0,-13772
3030,0,-13788
3040,0,-13805
3050,0,-13822
3060,0,-13838
3070,0,-13854
3080,0,-13868
3090,0,-13884
3100,0,-13899
3110,0,-13914
3120,0,-13927
3130,0,-13942
3140,0,-13956
3150,0,-13970
3160,0,-13982
3170,0,-13995
3180,0,-14008
3190,0,-14021
3200,0,-14032
3210,0,-14045
3220,0,-14057
3230,0,-14068
3240,0,-14080
3250,0,-14090
3260,0,-14101
3270,0,-14112
3280,0,-14122
3290,0,-14132
3300,0,-14142
3310,0,-14151
3320,0,-14161
3330,0,-14169
3340,0,-14178
3350,0,-14187
3360,0,-14195
3371,0,-14204
3380,0,-14211
3390,0,-14219
3400,0,-14226
3410,0,-14234
3420,0,-14240
3430,0,-14247
3440,0,-14253
3450,0,-14260
3460,0,-14265
3470,0,-14271
3480,0,-14277
3490,0,-14282
3500,0,-14287
3510,0,-14292
3520,0,-14297
3530,0,-14301
3540,0,-14305
3550,0,-14309
3560,0,-14313
3570,0,-14316
3580,0,-14320
3590,0,-14323
3600,0,-14326
3610,0,-14328
3620,0,-14331
3630,0,-14333
3640,0,-14335
3650,0,-14336
3660,0,-14338
3670,0,-14339
3680,0,-14339
3690,0,-14340
3700,0,-14341
3710,0,-14342
3720,0,-14342
3730,0,-14342
3740,0,-14342
3750,0,-14342
3760,0,-14342
3770,0,-14342
3780,0,-14342
3790,0,-14342
3800,0,-14342
3810,0,-14342
3820,0,-14342
3830,0,-14342
3840,0,-14342
3850,0,-14342
3860,0,-14342
3870,0,-14342
