t_ms,pwm,count
0,150,0
10,150,-5
20,150,-18
30,150,-36
40,150,-58
50,150,-81
60,150,-110
70,150,-141
80,150,-174
90,150,-205
100,150,-242
110,150,-280
120,150,-319
130,150,-356
140,150,-398
150,150,-441
160,150,-485
171,150,-530
180,150,-571
190,150,-617
200,150,-664
210,150,-712
220,150,-755
230,150,-804
240,150,-853
250,150,-903
260,150,-947
270,150,-998
280,150,-1049
290,150,-1100
300,150,-1146
310,150,-1198
320,150,-1250
330,150,-1302
340,150,-1354
350,150,-1401
360,150,-1454
370,150,-1507
380,150,-1560
390,150,-1608
400,150,-1662
410,150,-1716
420,150,-1769
430,150,-1818
440,150,-1872
450,150,-1926
460,150,-1981
470,150,-2030
480,150,-2084
490,150,-2139
500,150,-2193
510,150,-2248
520,150,-2297
530,150,-2352
540,150,-2406
550,150,-2461
560,150,-2510
570,150,-2565
580,150,-2620
590,150,-2675
600,150,-2724
610,150,-2779
620,150,-2834
630,150,-2889
640,150,-2939
650,150,-2994
660,150,-3049
670,150,-3104
680,150,-3159
690,150,-3209
700,150,-3264
710,150,-3319
720,150,-3374
730,150,-3424
740,150,-3479
750,150,-3534
760,150,-3589
770,150,-3639
780,150,-3694
790,150,-3749
800,150,-3804
811,150,-3860
820,150,-3909
830,150,-3965
840,150,-4020
850,150,-4075
860,150,-4125
870,150,-4180
880,150,-4235
890,150,-4290
900,150,-4340
910,150,-4395
920,150,-4451
930,150,-4506
940,150,-4556
950,150,-4611
960,150,-4666
970,150,-4722
980,150,-4777
990,150,-4827
1000,150,-4882
1010,150,-4937
1020,150,-4993
1030,150,-5042
1040,150,-5098
1050,150,-5153
1060,150,-5208
1070,150,-5258
1080,150,-5313
1090,150,-5369
1100,150,-5424
1110,150,-5474
1120,150,-5529
1130,150,-5584
1140,150,-5640
1150,150,-5695
1160,150,-5745
1170,150,-5800
1180,150,-5855
1190,150,-5911
1200,150,-5960
1210,150,-6015
1220,150,-6071
1230,150,-6126
1240,150,-6176
1250,150,-6231
1260,150,-6287
1270,150,-6342
1280,150,-6392
1290,150,-6447
1300,150,-6502
1310,150,-6558
1320,150,-6613
1330,150,-6663
1340,150,-6718
1350,150,-6773
1360,150,-6829
1370,150,-6878
1380,150,-6934
1390,150,-6989
1400,150,-7044
1410,150,-7094
1420,150,-7149
1430,150,-7205
1440,150,-7260
1451,150,-7315
1460,150,-7365
1470,150,-7420
1480,150,-7476
1490,150,-7531
1500,150,-7581
1510,150,-7636
1520,150,-7691
1530,150,-7747
1540,150,-7797
1550,150,-7852
1560,150,-7907
1570,150,-7963
1580,150,-8012
1590,150,-8068
1600,150,-8123
1610,150,-8178
1620,150,-8234
1630,150,-8284
1640,150,-8339
1650,150,-8394
1660,150,-8450
1670,150,-8499
1680,150,-8555
1690,150,-8610
1700,150,-8665
1710,150,-8715
1720,150,-8771
1730,150,-8826
1740,150,-8881
1750,150,-8931
1760,150,-8986
1770,150,-9042
1780,150,-9097
1790,150,-9152
1800,150,-9202
1810,150,-9257
1820,150,-9313
1830,150,-9368
1840,150,-9418
1850,150,-9473
1860,150,-9529
1870,150,-9584
1880,150,-9634
1890,150,-9689
1900,150,-9745
1910,150,-9800
1920,150,-9850
1930,150,-9905
1940,150,-9960
1950,150,-10016
1960,150,-10071
1970,150,-10121
1980,150,-10176
1990,150,-10232
2000,0,-10287
2010,0,-10337
2020,0,-10391
2030,0,-10445
2040,0,-10499
2050,0,-10547
2060,0,-10600
2070,0,-10652
2080,0,-10704
2091,0,-10755
2100,0,-10801
2110,0,-10851
2120,0,-10901
2130,0,-10951
2140,0,-10995
2150,0,-11043
2160,0,-11092
2170,0,-11139
2180,0,-11182
2190,0,-11229
2200,0,-11275
2210,0,-11321
2220,0,-11362
2230,0,-11407
2240,0,-11452
2250,0,-11496
2260,0,-11540
2270,0,-11579
2280,0,-11622
2290,0,-11665
2300,0,-11707
2310,0,-11745
2320,0,-11786
2330,0,-11827
2340,0,-11867
2350,0,-11904
2360,0,-11943
2370,0,-11983
2380,0,-12022
2390,0,-12056
2400,0,-12094
2410,0,-12132
2420,0,-12170
2430,0,-12207
2440,0,-12239
2450,0,-12276
2460,0,-12311
2470,0,-12347
2480,0,-12378
2490,0,-12413
2500,0,-12448
2510,0,-12481
2520,0,-12512
2530,0,-12545
2540,0,-12578
2550,0,-12610
2560,0,-12639
2570,0,-12671
2580,0,-12702
2590,0,-12733
2600,0,-12763
2610,0,-12791
2620,0,-12821
2630,0,-12850
2640,0,-12879
2650,0,-12905
2660,0,-12934
2670,0,-12962
2680,0,-12990
2690,0,-13015
2700,0,-13042
2710,0,-13068
2720,0,-13095
2731,0,-13121
2740,0,-13144
2750,0,-13170
2760,0,-13195
2770,0,-13220
2780,0,-13242
2790,0,-13266
2800,0,-13290
2810,0,-13313
2820,0,-13334
2830,0,-13357
2840,0,-13380
2850,0,-13402
2860,0,-13421
2870,0,-13443
2880,0,-13464
2890,0,-13485
2900,0,-13506
2910,0,-13524
2920,0,-13544
2930,0,-13564
2940,0,-13584
2950,0,-13601
2960,0,-13620
2970,0,-13638
2980,0,-13657
2990,0,-13673
3000,0,-13690
3010,0,-13708
3020,0,-13725
3030,0,-13740
3040,0,-13757
3050,0,-13773
3060,0,-13789
3070,0,-13805
3080,0,-13818
3090,0,-13834
3100,0,-13848
3110,0,-13863
3120,0,-13876
3130,0,-13890
3140,0,-13904
3150,0,-13917
3160,0,-13929
3170,0,-13942
3180,0,-13955
3190,0,-13967
3200,0,-13978
3210,0,-13990
3220,0,-14002
3230,0,-14013
3240,0,-14024
3250,0,-14034
3260,0,-14045
3270,0,-14055
3280,0,-14065
3290,0,-14074
3300,0,-14084
3310,0,-14093
3320,0,-14102
3330,0,-14110
3340,0,-14119
3350,0,-14127
3360,0,-14135
3371,0,-14143
3380,0,-14150
3390,0,-14158
3400,0,-14165
3410,0,-14172
3420,0,-14178
3430,0,-14184
3440,0,-14190
3450,0,-14196
3460,0,-14202
3470,0,-14207
3480,0,-14212
3490,0,-14218
3500,0,-14222
3510,0,-14226
3520,0,-14231
3530,0,-14235
3540,0,-14239
3550,0,-14242
3560,0,-14245
3570,0,-14249
3580,0,-14252
3590,0,-14254
3600,0,-14257
3610,0,-14259
3620,0,-14261
3630,0,-14262
3640,0,-14264
3650,0,-14265
3660,0,-14266
3670,0,-14267
3680,0,-14268
3690,0,-14269
3700,0,-14269
3710,0,-14269
3720,0,-14269
3730,0,-14269
3740,0,-14269
3750,0,-14269
3760,0,-14269
3770,0,-14269
3780,0,-14269
3790,0,-14269
3800,0,-14269
3810,0,-14269
3820,0,-14269
3830,0,-14269
3840,0,-14269
3850,0,-14269
3860,0,-14269
3870,0,-14269
