t_ms,pwm,count
0,60,0
10,60,-1
20,60,-5
30,60,-11
40,60,-20
50,60,-28
60,60,-40
70,60,-52
80,60,-66
90,60,-79
100,60,-95
110,60,-112
120,60,-130
130,60,-147
140,60,-166
150,60,-186
160,60,-207
171,60,-228
180,60,-248
190,60,-270
200,60,-294
210,60,-318
220,60,-339
230,60,-364
240,60,-389
250,60,-415
260,60,-438
270,60,-465
280,60,-492
290,60,-519
300,60,-544
310,60,-572
320,60,-600
330,60,-629
340,60,-657
350,60,-684
360,60,-713
370,60,-743
380,60,-773
390,60,-801
400,60,-831
410,60,-862
420,60,-893
430,60,-921
440,60,-953
450,60,-985
460,60,-1017
470,60,-1046
480,60,-1078
490,60,-1110
500,60,-1143
510,60,-1176
520,60,-1206
530,60,-1239
540,60,-1272
550,60,-1306
560,60,-1336
570,60,-1370
580,60,-1404
590,60,-1438
600,60,-1469
610,60,-1503
620,60,-1537
630,60,-1572
640,60,-1603
650,60,-1638
660,60,-1673
670,60,-1708
680,60,-1743
690,60,-1774
700,60,-1810
710,60,-1845
720,60,-1880
730,60,-1912
740,60,-1948
750,60,-1983
760,60,-2019
770,60,-2051
780,60,-2087
790,60,-2123
800,60,-2159
811,60,-2195
820,60,-2227
830,60,-2264
840,60,-2300
850,60,-2336
860,60,-2369
870,60,-2405
880,60,-2441
890,60,-2478
900,60,-2511
910,60,-2547
920,60,-2584
930,60,-2621
940,60,-2654
950,60,-2690
960,60,-2727
970,60,-2764
980,60,-2801
990,60,-2834
1000,60,-2871
1010,60,-2908
1020,60,-2945
1030,60,-2979
1040,60,-3016
1050,60,-3053
1060,60,-3090
1070,60,-3124
1080,60,-3161
1090,60,-3198
1100,60,-3235
1110,60,-3269
1120,60,-3306
1130,60,-3344
1140,60,-3381
1150,60,-3418
1160,60,-3452
1170,60,-3490
1180,60,-3527
1190,60,-3565
1200,60,-3599
1210,60,-3636
1220,60,-3674
1230,60,-3711
1240,60,-3745
1250,60,-3783
1260,60,-3821
1270,60,-3858
1280,60,-3892
1290,60,-3930
1300,60,-3968
1310,60,-4006
1320,60,-4043
1330,60,-4077
1340,60,-4115
1350,60,-4153
1360,60,-4191
1370,60,-4225
1380,60,-4263
1390,60,-4301
1400,60,-4339
1410,60,-4373
1420,60,-4411
1430,60,-4449
1440,60,-4487
1451,60,-4525
1460,60,-4559
1470,60,-4597
1480,60,-4635
1490,60,-4673
1500,60,-4707
1510,60,-4745
1520,60,-4783
1530,60,-4821
1540,60,-4855
1550,60,-4893
1560,60,-4931
1570,60,-4970
1580,60,-5004
1590,60,-5042
1600,60,-5080
1610,60,-5118
1620,60,-5156
1630,60,-5191
1640,60,-5229
1650,60,-5267
1660,60,-5305
1670,60,-5340
1680,60,-5378
1690,60,-5416
1700,60,-5454
1710,60,-5489
1720,60,-5527
1730,60,-5565
1740,60,-5603
1750,60,-5638
1760,60,-5676
1770,60,-5714
1780,60,-5753
1790,60,-5791
1800,60,-5825
1810,60,-5864
1820,60,-5902
1830,60,-5940
1840,60,-5975
1850,60,-6013
1860,60,-6052
1870,60,-6090
1880,60,-6124
1890,60,-6163
1900,60,-6201
1910,60,-6239
1920,60,-6274
1930,60,-6312
1940,60,-6350
1950,60,-6389
1960,60,-6427
1970,60,-6462
1980,60,-6500
1990,60,-6538
2000,0,-6577
2010,0,-6611
2020,0,-6649
2030,0,-6686
2040,0,-6723
2050,0,-6756
2060,0,-6792
2070,0,-6828
2080,0,-6863
2091,0,-6898
2100,0,-6929
2110,0,-6964
2120,0,-6997
2130,0,-7031
2140,0,-7060
2150,0,-7093
2160,0,-7125
2170,0,-7157
2180,0,-7185
2190,0,-7216
2200,0,-7247
2210,0,-7277
2220,0,-7304
2230,0,-7334
2240,0,-7363
2250,0,-7392
2260,0,-7420
2270,0,-7446
2280,0,-7473
2290,0,-7501
2300,0,-7528
2310,0,-7552
2320,0,-7578
2330,0,-7604
2340,0,-7630
2350,0,-7653
2360,0,-7678
2370,0,-7703
2380,0,-7727
2390,0,-7748
2400,0,-7772
2410,0,-7795
2420,0,-7818
2430,0,-7841
2440,0,-7861
2450,0,-7883
2460,0,-7905
2470,0,-7926
2480,0,-7945
2490,0,-7966
2500,0,-7986
2510,0,-8006
2520,0,-8024
2530,0,-8043
2540,0,-8063
2550,0,-8081
2560,0,-8098
2570,0,-8116
2580,0,-8134
2590,0,-8152
2600,0,-8169
2610,0,-8184
2620,0,-8201
2630,0,-8218
2640,0,-8234
2650,0,-8248
2660,0,-8263
2670,0,-8279
2680,0,-8294
2690,0,-8307
2700,0,-8321
2710,0,-8335
2720,0,-8349
2731,0,-8363
2740,0,-8375
2750,0,-8388
2760,0,-8400
2770,0,-8413
2780,0,-8424
2790,0,-8436
2800,0,-8447
2810,0,-8459
2820,0,-8469
2830,0,-8480
2840,0,-8490
2850,0,-8501
2860,0,-8510
2870,0,-8519
2880,0,-8529
2890,0,-8538
2900,0,-8547
2910,0,-8555
2920,0,-8564
2930,0,-8572
2940,0,-8580
2950,0,-8587
2960,0,-8595
2970,0,-8602
2980,0,-8609
2990,0,-8615
3000,0,-8622
3010,0,-8628
3020,0,-8634
3030,0,-8640
3040,0,-8645
3050,0,-8651
3060,0,-8656
3070,0,-8661
3080,0,-8665
3090,0,-8670
3100,0,-8674
3110,0,-8678
3120,0,-8681
3130,0,-8685
3140,0,-8688
3150,0,-8691
3160,0,-8694
3170,0,-8696
3180,0,-8698
3190,0,-8701
3200,0,-8702
3210,0,-8704
3220,0,-8705
3230,0,-8706
3240,0,-8707
3250,0,-8707
3260,0,-8707
3270,0,-8708
3280,0,-8708
3290,0,-8709
3300,0,-8709
3310,0,-8709
3320,0,-8710
3330,0,-8710
3340,0,-8710
3350,0,-8710
3360,0,-8710
3371,0,-8710
3380,0,-8710
3390,0,-8710
3400,0,-8710
3410,0,-8710
3420,0,-8710
3430,0,-8710
3440,0,-8710
3450,0,-8710
3460,0,-8710
3470,0,-8710
3480,0,-8710
3490,0,-8710
3500,0,-8710
3510,0,-8710
3520,0,-8710
3530,0,-8710
3540,0,-8710
3550,0,-8710
3560,0,-8710
3570,0,-8710
3580,0,-8710
3590,0,-8710
3600,0,-8710
3610,0,-8710
3620,0,-8710
3630,0,-8710
3640,0,-8710
3650,0,-8710
3660,0,-8710
3670,0,-8710
3680,0,-8710
3690,0,-8710
3700,0,-8710
3710,0,-8710
3720,0,-8710
3730,0,-8710
3740,0,-8710
3750,0,-8710
3760,0,-8710
3770,0,-8710
3780,0,-8710
3790,0,-8710
3800,0,-8710
3810,0,-8710
3820,0,-8710
3830,0,-8710
3840,0,-8710
3850,0,-8710
3860,0,-8710
3870,0,-8710
3880,0,-8710
3890,0,-8710
3900,0,-8710
3910,0,-8710
3920,0,-8710
3930,0,-8710
3940,0,-8710
3950,0,-8710
3960,0,-8710
3970,0,-8710
3980,0,-8710
3990,0,-8710
4000,60,-8710
4011,60,-8711
4020,60,-8714
4030,60,-8720
4040,60,-8728
4050,60,-8738
4060,60,-8748
4070,60,-8761
4080,60,-8774
4090,60,-8789
4100,60,-8803
4110,60,-8820
4120,60,-8838
4130,60,-8857
4140,60,-8874
4150,60,-8894
4160,60,-8915
4170,60,-8936
4180,60,-8958
4190,60,-8979
4200,60,-9002
4210,60,-9026
4220,60,-9050
4230,60,-9072
4240,60,-9098
4250,60,-9123
4260,60,-9150
4270,60,-9173
4280,60,-9200
4290,60,-9228
4300,60,-9255
4310,60,-9280
4320,60,-9308
4330,60,-9337
4340,60,-9366
4350,60,-9395
4360,60,-9422
4370,60,-9451
4380,60,-9481
4390,60,-9512
4400,60,-9539
4410,60,-9570
4420,60,-9601
4430,60,-9633
4440,60,-9661
4450,60,-9693
4460,60,-9725
4470,60,-9757
4480,60,-9786
4490,60,-9818
4500,60,-9851
4510,60,-9884
4520,60,-9917
4530,60,-9947
4540,60,-9980
4550,60,-10014
4560,60,-10048
4570,60,-10078
4580,60,-10112
4590,60,-10146
4600,60,-10180
4610,60,-10211
4620,60,-10246
4630,60,-10280
4640,60,-10315
4651,60,-10350
4660,60,-10381
4670,60,-10416
4680,60,-10451
4690,60,-10487
4700,60,-10518
4710,60,-10554
4720,60,-10589
4730,60,-10625
4740,60,-10657
4750,60,-10692
4760,60,-10728
4770,60,-10764
4780,60,-10796
4790,60,-10832
4800,60,-10868
4810,60,-10904
4820,60,-10941
4830,60,-10973
4840,60,-11009
4850,60,-11046
4860,60,-11082
4870,60,-11115
4880,60,-11152
4890,60,-11188
4900,60,-11225
4910,60,-11258
4920,60,-11295
4930,60,-11331
4940,60,-11368
4950,60,-11401
4960,60,-11438
4970,60,-11475
4980,60,-11512
4990,60,-11549
5000,60,-11582
5010,60,-11619
5020,60,-11657
5030,60,-11694
5040,60,-11727
5050,60,-11765
5060,60,-11802
5070,60,-11839
5080,60,-11873
5090,60,-11910
5100,60,-11947
5110,60,-11985
5120,60,-12019
5130,60,-12056
5140,60,-12093
5150,60,-12131
5160,60,-12168
5170,60,-12202
5180,60,-12240
5190,60,-12278
5200,60,-12315
5210,60,-12349
5220,60,-12387
5230,60,-12424
5240,60,-12462
5250,60,-12496
5260,60,-12534
5270,60,-12572
5280,60,-12610
5291,60,-12647
5300,60,-12681
5310,60,-12719
5320,60,-12757
5330,60,-12795
5340,60,-12829
5350,60,-12867
5360,60,-12905
5370,60,-12943
5380,60,-12977
5390,60,-13015
5400,60,-13053
5410,60,-13091
5420,60,-13125
5430,60,-13163
5440,60,-13201
5450,60,-13239
5460,60,-13277
5470,60,-13312
