t_ms,pwm,count
0,200,0
10,200,-7
20,200,-23
30,200,-48
40,200,-77
50,200,-107
60,200,-144
70,200,-183
80,200,-224
90,200,-263
100,200,-307
110,200,-353
120,200,-401
130,200,-444
140,200,-493
150,200,-544
160,200,-595
171,200,-647
180,200,-694
190,200,-746
200,200,-800
210,200,-853
220,200,-902
230,200,-956
240,200,-1011
250,200,-1066
260,200,-1115
270,200,-1171
280,200,-1226
290,200,-1282
300,200,-1333
310,200,-1389
320,200,-1445
330,200,-1502
340,200,-1559
350,200,-1609
360,200,-1666
370,200,-1723
380,200,-1780
390,200,-1831
400,200,-1888
410,200,-1946
420,200,-2003
430,200,-2054
440,200,-2112
450,200,-2169
460,200,-2226
470,200,-2278
480,200,-2335
490,200,-2393
500,200,-2450
510,200,-2508
520,200,-2560
530,200,-2617
540,200,-2675
550,200,-2732
560,200,-2784
570,200,-2842
580,200,-2899
590,200,-2957
600,200,-3009
610,200,-3066
620,200,-3124
630,200,-3182
640,200,-3234
650,200,-3291
660,200,-3349
670,200,-3406
680,200,-3464
690,200,-3516
700,200,-3574
710,200,-3631
720,200,-3689
730,200,-3741
740,200,-3799
750,200,-3856
760,200,-3914
770,200,-3966
780,200,-4024
790,200,-4082
800,200,-4139
811,200,-4197
820,200,-4249
830,200,-4307
840,200,-4364
850,200,-4422
860,200,-4474
870,200,-4532
880,200,-4590
890,200,-4647
900,200,-4699
910,200,-4757
920,200,-4815
930,200,-4872
940,200,-4924
950,200,-4982
960,200,-5040
970,200,-5098
980,200,-5156
990,200,-5208
1000,200,-5265
1010,200,-5323
1020,200,-5381
1030,200,-5433
1040,200,-5491
1050,200,-5548
1060,200,-5606
1070,200,-5658
1080,200,-5716
1090,200,-5773
1100,200,-5831
1110,200,-5883
1120,200,-5941
1130,200,-5999
1140,200,-6056
1150,200,-6114
1160,200,-6166
1170,200,-6224
1180,200,-6282
1190,200,-6340
1200,200,-6392
1210,200,-6449
1220,200,-6507
1230,200,-6565
1240,200,-6617
1250,200,-6675
1260,200,-6732
1270,200,-6790
1280,200,-6842
1290,200,-6900
1300,200,-6958
1310,200,-7016
1320,200,-7073
1330,200,-7125
1340,200,-7183
1350,200,-7241
1360,200,-7299
1370,200,-7351
1380,200,-7409
1390,200,-7466
1400,200,-7524
1410,200,-7576
1420,200,-7634
1430,200,-7692
1440,200,-7750
1451,200,-7808
1460,200,-7860
1470,200,-7917
1480,200,-7975
1490,200,-8033
1500,200,-8085
1510,200,-8143
1520,200,-8200
1530,200,-8258
1540,200,-8310
1550,200,-8368
1560,200,-8426
1570,200,-8484
1580,200,-8536
1590,200,-8594
1600,200,-8651
1610,200,-8709
1620,200,-8767
1630,200,-8819
1640,200,-8877
1650,200,-8935
1660,200,-8993
1670,200,-9045
1680,200,-9103
1690,200,-9160
1700,200,-9218
1710,200,-9270
1720,200,-9328
1730,200,-9386
1740,200,-9444
1750,200,-9496
1760,200,-9554
1770,200,-9612
1780,200,-9669
1790,200,-9727
1800,200,-9779
1810,200,-9837
1820,200,-9895
1830,200,-9953
1840,200,-10005
1850,200,-10063
1860,200,-10120
1870,200,-10178
1880,200,-10230
1890,200,-10288
1900,200,-10346
1910,200,-10404
1920,200,-10456
1930,200,-10513
1940,200,-10571
1950,200,-10629
1960,200,-10687
1970,200,-10739
1980,200,-10797
1990,200,-10855
2000,0,-10913
2010,0,-10964
2020,0,-11022
2030,0,-11078
2040,0,-11134
2050,0,-11184
2060,0,-11239
2070,0,-11294
2080,0,-11348
2091,0,-11402
2100,0,-11450
2110,0,-11502
2120,0,-11555
2130,0,-11606
2140,0,-11653
2150,0,-11703
2160,0,-11754
2170,0,-11804
2180,0,-11848
2190,0,-11897
2200,0,-11946
2210,0,-11994
2220,0,-12037
2230,0,-12084
2240,0,-12131
2250,0,-12177
2260,0,-12223
2270,0,-12264
2280,0,-12309
2290,0,-12354
2300,0,-12398
2310,0,-12437
2320,0,-12480
2330,0,-12523
2340,0,-12566
2350,0,-12603
2360,0,-12645
2370,0,-12686
2380,0,-12727
2390,0,-12763
2400,0,-12803
2410,0,-12843
2420,0,-12882
2430,0,-12921
2440,0,-12955
2450,0,-12993
2460,0,-13031
2470,0,-13068
2480,0,-13101
2490,0,-13137
2500,0,-13173
2510,0,-13209
2520,0,-13241
2530,0,-13275
2540,0,-13310
2550,0,-13344
2560,0,-13374
2570,0,-13408
2580,0,-13440
2590,0,-13473
2600,0,-13505
2610,0,-13534
2620,0,-13565
2630,0,-13596
2640,0,-13627
2650,0,-13654
2660,0,-13684
2670,0,-13714
2680,0,-13743
2690,0,-13769
2700,0,-13798
2710,0,-13826
2720,0,-13854
2731,0,-13881
2740,0,-13906
2750,0,-13933
2760,0,-13959
2770,0,-13985
2780,0,-14009
2790,0,-14034
2800,0,-14059
2810,0,-14084
2820,0,-14106
2830,0,-14131
2840,0,-14154
2850,0,-14178
2860,0,-14199
2870,0,-14222
2880,0,-14244
2890,0,-14266
2900,0,-14288
2910,0,-14308
2920,0,-14329
2930,0,-14350
2940,0,-14371
2950,0,-14389
2960,0,-14409
2970,0,-14429
2980,0,-14448
2990,0,-14466
3000,0,-14485
3010,0,-14503
3020,0,-14521
3030,0,-14538
3040,0,-14555
3050,0,-14573
3060,0,-14590
3070,0,-14607
3080,0,-14622
3090,0,-14638
3100,0,-14654
3110,0,-14670
3120,0,-14683
3130,0,-14698
3140,0,-14713
3150,0,-14728
3160,0,-14741
3170,0,-14755
3180,0,-14769
3190,0,-14782
3200,0,-14794
3210,0,-14807
3220,0,-14820
3230,0,-14832
3240,0,-14845
3250,0,-14855
3260,0,-14867
3270,0,-14878
3280,0,-14890
3290,0,-14899
3300,0,-14910
3310,0,-14920
3320,0,-14931
3330,0,-14940
3340,0,-14949
3350,0,-14959
3360,0,-14968
3371,0,-14977
3380,0,-14984
3390,0,-14993
3400,0,-15001
3410,0,-15009
3420,0,-15016
3430,0,-15023
3440,0,-15031
3450,0,-15038
3460,0,-15044
3470,0,-15050
3480,0,-15057
3490,0,-15063
3500,0,-15068
3510,0,-15074
3520,0,-15079
3530,0,-15084
3540,0,-15089
3550,0,-15093
3560,0,-15098
3570,0,-15102
3580,0,-15106
3590,0,-15109
3600,0,-15113
3610,0,-15116
3620,0,-15119
3630,0,-15122
3640,0,-15124
3650,0,-15127
3660,0,-15129
3670,0,-15131
3680,0,-15132
3690,0,-15134
3700,0,-15135
3710,0,-15136
3720,0,-15136
3730,0,-15136
3740,0,-15136
3750,0,-15136
3760,0,-15136
3770,0,-15136
3780,0,-15136
3790,0,-15136
3800,0,-15136
3810,0,-15136
3820,0,-15136
3830,0,-15136
3840,0,-15136
3850,0,-15136
3860,0,-15136
3870,0,-15136
3880,0,-15136
3890,0,-15136
3900,0,-15136
3910,0,-15136
3920,0,-15136
3930,0,-15136
3940,0,-15136
3950,0,-15136
3960,0,-15136
3970,0,-15136
3980,0,-15136
3990,0,-15136
4000,200,-15136
4011,200,-15141
4020,200,-15155
4030,200,-15178
4040,200,-15206
4050,200,-15239
4060,200,-15272
4070,200,-15311
4080,200,-15351
4090,200,-15394
4100,200,-15434
4110,200,-15480
4120,200,-15527
4130,200,-15575
4140,200,-15619
4150,200,-15670
4160,200,-15720
4170,200,-15772
4180,200,-15824
4190,200,-15872
4200,200,-15925
4210,200,-15979
4220,200,-16033
4230,200,-16082
4240,200,-16136
4250,200,-16192
4260,200,-16247
4270,200,-16297
4280,200,-16353
4290,200,-16409
4300,200,-16465
4310,200,-16515
4320,200,-16572
4330,200,-16629
4340,200,-16685
4350,200,-16742
4360,200,-16793
4370,200,-16850
4380,200,-16907
4390,200,-16965
4400,200,-17016
4410,200,-17073
4420,200,-17130
4430,200,-17188
4440,200,-17240
4450,200,-17297
4460,200,-17355
4470,200,-17412
4480,200,-17464
4490,200,-17521
4500,200,-17579
4510,200,-17637
4520,200,-17694
4530,200,-17746
4540,200,-17804
4550,200,-17862
4560,200,-17919
4570,200,-17971
4580,200,-18029
4590,200,-18087
4600,200,-18145
4610,200,-18196
4620,200,-18254
4630,200,-18312
4640,200,-18370
4651,200,-18427
4660,200,-18480
4670,200,-18537
4680,200,-18595
4690,200,-18653
4700,200,-18705
4710,200,-18763
4720,200,-18820
4730,200,-18878
4740,200,-18930
4750,200,-18988
4760,200,-19046
4770,200,-19104
4780,200,-19156
4790,200,-19214
4800,200,-19272
4810,200,-19329
4820,200,-19387
4830,200,-19439
4840,200,-19497
4850,200,-19555
4860,200,-19613
4870,200,-19665
4880,200,-19722
4890,200,-19780
4900,200,-19838
4910,200,-19890
4920,200,-19948
4930,200,-20006
4940,200,-20064
4950,200,-20116
4960,200,-20174
4970,200,-20231
4980,200,-20289
4990,200,-20347
5000,200,-20399
5010,200,-20457
5020,200,-20515
5030,200,-20573
5040,200,-20625
5050,200,-20683
5060,200,-20740
5070,200,-20798
5080,200,-20850
5090,200,-20908
5100,200,-20966
5110,200,-21024
5120,200,-21076
5130,200,-21134
5140,200,-21191
5150,200,-21249
5160,200,-21307
5170,200,-21359
5180,200,-21417
5190,200,-21475
5200,200,-21533
5210,200,-21585
5220,200,-21643
5230,200,-21700
5240,200,-21758
5250,200,-21810
5260,200,-21868
5270,200,-21926
5280,200,-21984
5291,200,-22042
5300,200,-22094
5310,200,-22151
5320,200,-22209
5330,200,-22267
5340,200,-22319
5350,200,-22377
5360,200,-22435
5370,200,-22493
5380,200,-22545
5390,200,-22603
5400,200,-22661
5410,200,-22719
5420,200,-22771
5430,200,-22828
5440,200,-22886
5450,200,-22944
5460,200,-23002
5470,200,-23054
5480,200,-23112
5490,200,-23170
5500,200,-23228
5510,200,-23280
5520,200,-23337
5530,200,-23395
5540,200,-23453
5550,200,-23505
5560,200,-23563
5570,200,-23621
5580,200,-23679
5590,200,-23731
5600,200,-23789
5610,200,-23847
5620,200,-23904
5630,200,-23962
5640,200,-24014
5650,200,-24072
5660,200,-24130
5670,200,-24188
5680,200,-24240
5690,200,-24298
5700,200,-24356
5710,200,-24414
5720,200,-24466
5730,200,-24523
5740,200,-24581
5750,200,-24639
5760,200,-24691
5770,200,-24749
5780,200,-24807
5790,200,-24865
5800,200,-24923
5810,200,-24975
5820,200,-25033
5830,200,-25090
5840,200,-25148
5850,200,-25200
5860,200,-25258
5870,200,-25316
5880,200,-25374
5890,200,-25426
5900,200,-25484
5910,200,-25542
5920,200,-25600
5931,200,-25658
5940,200,-25710
5950,200,-25767
5960,200,-25825
5970,200,-25883
5980,200,-25935
5990,200,-25993
6000,0,-26051
6010,0,-26109
6020,0,-26160
6030,0,-26217
6040,0,-26273
6050,0,-26328
6060,0,-26378
6070,0,-26433
6080,0,-26487
6090,0,-26541
6100,0,-26594
6110,0,-26641
6120,0,-26694
6130,0,-26746
6140,0,-26797
6150,0,-26843
6160,0,-26893
6170,0,-26943
6180,0,-26993
6190,0,-27037
6200,0,-27085
6210,0,-27134
6220,0,-27181
6230,0,-27224
6240,0,-27271
6250,0,-27317
6260,0,-27363
6270,0,-27409
6280,0,-27449
6290,0,-27494
6300,0,-27538
6310,0,-27582
6320,0,-27621
6330,0,-27663
6340,0,-27706
6350,0,-27748
6360,0,-27786
6370,0,-27827
6380,0,-27868
6390,0,-27908
6400,0,-27944
6410,0,-27984
6420,0,-28023
6430,0,-28062
6440,0,-28100
6450,0,-28135
6460,0,-28172
6470,0,-28210
6480,0,-28247
6490,0,-28279
6500,0,-28315
6510,0,-28351
6520,0,-28386
6530,0,-28418
6540,0,-28452
6550,0,-28487
6560,0,-28520
6571,0,-28554
6580,0,-28583
6590,0,-28616
6600,0,-28648
6610,0,-28680
6620,0,-28709
6630,0,-28740
6640,0,-28771
6650,0,-28801
6660,0,-28828
6670,0,-28858
6680,0,-28887
6690,0,-28917
6700,0,-28942
6710,0,-28971
6720,0,-28999
6730,0,-29026
6740,0,-29054
6750,0,-29078
6760,0,-29105
6770,0,-29131
6780,0,-29157
6790,0,-29180
6800,0,-29205
6810,0,-29230
6820,0,-29255
6830,0,-29277
6840,0,-29301
6850,0,-29324
6860,0,-29348
6870,0,-29368
6880,0,-29391
6890,0,-29414
6900,0,-29436
6910,0,-29457
6920,0,-29477
6930,0,-29498
6940,0,-29519
6950,0,-29539
6960,0,-29557
6970,0,-29577
6980,0,-29597
6990,0,-29616
7000,0,-29633
7010,0,-29652
7020,0,-29670
7030,0,-29689
7040,0,-29705
7050,0,-29722
7060,0,-29739
7070,0,-29756
7080,0,-29773
7090,0,-29788
7100,0,-29804
7110,0,-29820
7120,0,-29835
7130,0,-29849
7140,0,-29864
7150,0,-29879
7160,0,-29893
7170,0,-29906
7180,0,-29920
7190,0,-29934
7200,0,-29947
7211,0,-29960
7220,0,-29972
7230,0,-29984
7240,0,-29996
7250,0,-30009
7260,0,-30019
7270,0,-30031
7280,0,-30042
7290,0,-30053
7300,0,-30063
7310,0,-30073
7320,0,-30084
7330,0,-30094
7340,0,-30102
7350,0,-30112
7360,0,-30121
7370,0,-30130
7380,0,-30139
7390,0,-30147
7400,0,-30155
7410,0,-30163
7420,0,-30171
7430,0,-30178
7440,0,-30185
7450,0,-30192
7460,0,-30199
7470,0,-30205
7480,0,-30212
7490,0,-30218
7500,0,-30224
7510,0,-30229
7520,0,-30234
7530,0,-30240
7540,0,-30245
7550,0,-30250
7560,0,-30254
7570,0,-30258
7580,0,-30262
7590,0,-30266
7600,0,-30269
7610,0,-30273
7620,0,-30276
7630,0,-30279
7640,0,-30282
7650,0,-30284
7660,0,-30286
7670,0,-30288
7680,0,-30290
7690,0,-30292
7700,0,-30293
7710,0,-30294
7720,0,-30295
7730,0,-30296
7740,0,-30297
7750,0,-30297
7760,0,-30297
7770,0,-30297
7780,0,-30297
7790,0,-30297
7800,0,-30297
7810,0,-30297
7820,0,-30297
7830,0,-30297
7840,0,-30297
7851,0,-30297
7860,0,-30297
7870,0,-30297
7880,0,-30297
7890,0,-30297
7900,0,-30297
7910,0,-30297
7920,0,-30297
7930,0,-30297
7940,0,-30297
7950,0,-30297
7960,0,-30297
7970,0,-30297
7980,0,-30297
7990,0,-30297
8000,200,-30297
8010,200,-30300
8020,200,-30315
8030,200,-30334
8040,200,-30362
8050,200,-30395
